,ReadingDate,Year,Month,Day,Hours,Season,Latitude,Longitude,Station Name,Air Quality Health Index,Ozone,Relative Humidity,Outdoor Temperature,Wind Direction,Wind Speed
43060,2023-06-01 12:00:00,2023,6,1,12,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.027,98.6,10.7,341.0,24.6
43058,2023-06-01 11:00:00,2023,6,1,11,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.037,77.5,11.1,333.0,13.7
43057,2023-06-01 11:00:00,2023,6,1,11,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.031,99.8,12.0,347.0,22.7
43055,2023-06-01 10:00:00,2023,6,1,10,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.044,77.2,11.8,336.0,14.7
43054,2023-06-01 10:00:00,2023,6,1,10,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,99.1,12.5,346.0,23.7
43051,2023-06-01 09:00:00,2023,6,1,9,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.039,99.9,12.5,344.0,23.0
43052,2023-06-01 09:00:00,2023,6,1,9,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.044,76.1,12.1,332.0,14.1
43049,2023-06-01 08:00:00,2023,6,1,8,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.043,77.8,11.8,333.0,13.3
43048,2023-06-01 08:00:00,2023,6,1,8,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.036,99.9,12.1,346.0,21.5
43046,2023-06-01 07:00:00,2023,6,1,7,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.044,78.1,11.8,320.0,9.5
43045,2023-06-01 07:00:00,2023,6,1,7,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.036,100.0,12.2,344.0,18.7
43043,2023-06-01 06:00:00,2023,6,1,6,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.046,77.9,11.8,318.0,8.3
43042,2023-06-01 06:00:00,2023,6,1,6,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,98.6,12.3,344.0,19.0
43037,2023-06-01 04:00:00,2023,6,1,4,Summer,51.08272,-114.138994,Calgary Varsity,3.0,0.046,77.9,12.0,304.0,8.7
43036,2023-06-01 04:00:00,2023,6,1,4,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,96.1,12.4,341.0,19.9
43034,2023-06-01 03:00:00,2023,6,1,3,Summer,51.08272,-114.138994,Calgary Varsity,4.0,0.053,72.3,12.4,322.0,10.6
43033,2023-06-01 03:00:00,2023,6,1,3,Summer,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.047,78.9,12.8,349.0,19.5
43031,2023-06-01 02:00:00,2023,6,1,2,Summer,51.08272,-114.138994,Calgary Varsity,4.0,0.057,66.7,13.3,336.0,15.3
43030,2023-06-01 02:00:00,2023,6,1,2,Summer,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.05,74.9,13.5,354.0,21.1
43027,2023-06-01 01:00:00,2023,6,1,1,Summer,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.047,77.0,13.9,354.0,22.6
43028,2023-06-01 01:00:00,2023,6,1,1,Summer,51.08272,-114.138994,Calgary Varsity,4.0,0.055,70.1,13.6,338.0,13.8
43025,2023-06-01 00:00:00,2023,6,1,0,Summer,51.08272,-114.138994,Calgary Varsity,4.0,0.056,67.1,14.2,339.0,11.0
43024,2023-06-01 00:00:00,2023,6,1,0,Summer,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.048,72.0,14.6,359.0,19.0
43022,2023-05-31 23:00:00,2023,5,31,23,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.057,59.4,15.8,352.0,9.0
43021,2023-05-31 23:00:00,2023,5,31,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.046,55.0,17.0,360.0,16.6
43018,2023-05-31 22:00:00,2023,5,31,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.05,29.1,20.0,95.0,4.7
43019,2023-05-31 22:00:00,2023,5,31,22,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.056,29.6,20.0,35.0,5.5
43016,2023-05-31 21:00:00,2023,5,31,21,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.062,22.9,22.1,126.0,6.4
43015,2023-05-31 21:00:00,2023,5,31,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.058,23.5,22.0,142.0,7.9
43013,2023-05-31 20:00:00,2023,5,31,20,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.063,24.1,22.4,146.0,11.1
43012,2023-05-31 20:00:00,2023,5,31,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.059,22.8,22.5,165.0,10.0
43010,2023-05-31 19:00:00,2023,5,31,19,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.065,24.0,22.7,144.0,10.2
43009,2023-05-31 19:00:00,2023,5,31,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.059,23.9,22.7,154.0,10.6
43006,2023-05-31 18:00:00,2023,5,31,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.061,23.1,23.5,163.0,8.8
43007,2023-05-31 18:00:00,2023,5,31,18,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.069,22.6,23.3,130.0,7.2
43004,2023-05-31 17:00:00,2023,5,31,17,Spring,51.08272,-114.138994,Calgary Varsity,5.0,0.072,26.7,23.4,148.0,7.4
43003,2023-05-31 17:00:00,2023,5,31,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.065,24.5,23.5,150.0,8.1
43001,2023-05-31 16:00:00,2023,5,31,16,Spring,51.08272,-114.138994,Calgary Varsity,5.0,0.072,27.6,23.0,140.0,7.6
43000,2023-05-31 16:00:00,2023,5,31,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.065,28.1,23.0,147.0,9.3
42997,2023-05-31 15:00:00,2023,5,31,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.063,34.8,22.1,133.0,8.1
42998,2023-05-31 15:00:00,2023,5,31,15,Spring,51.08272,-114.138994,Calgary Varsity,5.0,0.07,30.7,22.6,122.0,7.7
42995,2023-05-31 14:00:00,2023,5,31,14,Spring,51.08272,-114.138994,Calgary Varsity,5.0,0.071,37.8,22.1,110.0,6.9
42994,2023-05-31 14:00:00,2023,5,31,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.064,39.8,21.7,108.0,5.4
42992,2023-05-31 13:00:00,2023,5,31,13,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.066,47.4,20.3,45.0,3.8
42991,2023-05-31 13:00:00,2023,5,31,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.059,49.8,20.2,29.0,4.1
42989,2023-05-31 12:00:00,2023,5,31,12,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.061,54.0,18.3,12.0,4.3
42988,2023-05-31 12:00:00,2023,5,31,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.053,61.5,17.9,1.0,6.6
42985,2023-05-31 11:00:00,2023,5,31,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.048,70.0,15.6,358.0,10.2
42982,2023-05-31 10:00:00,2023,5,31,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.045,78.8,14.2,356.0,12.2
42983,2023-05-31 10:00:00,2023,5,31,10,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.052,66.2,14.2,323.0,8.5
42980,2023-05-31 09:00:00,2023,5,31,9,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.051,74.3,12.2,335.0,11.6
42979,2023-05-31 09:00:00,2023,5,31,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.043,93.2,12.5,342.0,16.8
42977,2023-05-31 08:00:00,2023,5,31,8,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,73.7,11.9,324.0,8.9
42976,2023-05-31 08:00:00,2023,5,31,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.041,95.1,11.9,347.0,15.0
42974,2023-05-31 07:00:00,2023,5,31,7,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,76.8,10.7,303.0,7.3
42973,2023-05-31 07:00:00,2023,5,31,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.041,99.0,11.4,333.0,8.9
42971,2023-05-31 06:00:00,2023,5,31,6,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.048,76.7,10.8,308.0,8.7
42970,2023-05-31 06:00:00,2023,5,31,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.044,95.2,11.3,328.0,11.9
42964,2023-05-31 04:00:00,2023,5,31,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.047,74.1,12.6,341.0,19.7
42965,2023-05-31 04:00:00,2023,5,31,4,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.054,67.5,12.6,311.0,7.8
42962,2023-05-31 03:00:00,2023,5,31,3,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.054,61.9,13.3,325.0,11.6
42961,2023-05-31 03:00:00,2023,5,31,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.047,62.3,13.4,348.0,22.9
42959,2023-05-31 02:00:00,2023,5,31,2,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.043,41.2,14.4,314.0,7.1
42958,2023-05-31 02:00:00,2023,5,31,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.026,47.7,14.2,339.0,6.9
42956,2023-05-31 01:00:00,2023,5,31,1,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.042,35.3,15.6,292.0,3.5
42953,2023-05-31 00:00:00,2023,5,31,0,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.045,31.4,17.4,246.0,4.7
42952,2023-05-31 00:00:00,2023,5,31,0,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.025,44.8,15.4,341.0,2.0
42950,2023-05-30 23:00:00,2023,5,30,23,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.051,26.6,19.3,304.0,4.1
42949,2023-05-30 23:00:00,2023,5,30,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.033,35.5,18.2,74.0,2.4
42946,2023-05-30 22:00:00,2023,5,30,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.05,22.8,21.9,320.0,4.3
42947,2023-05-30 22:00:00,2023,5,30,22,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.053,23.6,21.3,303.0,3.9
42943,2023-05-30 21:00:00,2023,5,30,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.053,22.1,23.7,336.0,7.5
42944,2023-05-30 21:00:00,2023,5,30,21,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.057,21.0,23.5,280.0,7.0
42941,2023-05-30 20:00:00,2023,5,30,20,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.06,21.0,24.2,292.0,6.8
42940,2023-05-30 20:00:00,2023,5,30,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,6.0,0.057,19.1,25.0,313.0,8.2
42938,2023-05-30 19:00:00,2023,5,30,19,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.061,22.3,24.3,287.0,9.1
42937,2023-05-30 19:00:00,2023,5,30,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,6.0,0.06,22.6,24.5,348.0,10.3
42934,2023-05-30 18:00:00,2023,5,30,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,8.0,0.06,19.9,25.5,310.0,9.8
42935,2023-05-30 18:00:00,2023,5,30,18,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.062,23.7,24.0,285.0,10.6
42932,2023-05-30 17:00:00,2023,5,30,17,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.069,22.1,24.4,237.0,1.5
42931,2023-05-30 17:00:00,2023,5,30,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.061,18.4,25.0,192.0,5.8
42929,2023-05-30 16:00:00,2023,5,30,16,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.068,24.6,23.6,323.0,2.6
42928,2023-05-30 16:00:00,2023,5,30,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.063,22.4,24.6,132.0,2.6
42926,2023-05-30 15:00:00,2023,5,30,15,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.067,28.3,23.0,101.0,4.7
42925,2023-05-30 15:00:00,2023,5,30,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.061,26.2,23.4,56.0,2.7
42922,2023-05-30 14:00:00,2023,5,30,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.057,30.0,21.7,338.0,9.3
42923,2023-05-30 14:00:00,2023,5,30,14,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.061,36.8,20.1,148.0,7.5
42919,2023-05-30 13:00:00,2023,5,30,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.057,29.7,22.2,78.0,2.3
42920,2023-05-30 13:00:00,2023,5,30,13,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.061,31.1,20.8,342.0,4.6
42917,2023-05-30 12:00:00,2023,5,30,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.056,37.3,20.6,194.0,2.6
42916,2023-05-30 12:00:00,2023,5,30,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.051,42.1,20.6,101.0,3.9
42914,2023-05-30 11:00:00,2023,5,30,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.051,47.2,18.8,344.0,5.1
42913,2023-05-30 11:00:00,2023,5,30,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.045,49.6,18.8,24.0,4.6
42911,2023-05-30 10:00:00,2023,5,30,10,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.043,53.3,17.2,277.0,3.8
42910,2023-05-30 10:00:00,2023,5,30,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,54.9,17.4,4.0,6.8
42908,2023-05-30 09:00:00,2023,5,30,9,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.042,57.4,15.7,310.0,6.1
42907,2023-05-30 09:00:00,2023,5,30,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.038,60.6,15.6,357.0,10.7
42905,2023-05-30 08:00:00,2023,5,30,8,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.038,59.4,14.5,312.0,5.2
42904,2023-05-30 08:00:00,2023,5,30,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.035,64.0,14.5,349.0,12.8
42901,2023-05-30 07:00:00,2023,5,30,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,66.4,13.3,324.0,10.2
42902,2023-05-30 07:00:00,2023,5,30,7,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.031,63.1,11.7,281.0,6.0
42899,2023-05-30 06:00:00,2023,5,30,6,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.029,66.2,10.6,284.0,5.1
42898,2023-05-30 06:00:00,2023,5,30,6,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,64.2,12.6,322.0,9.6
42893,2023-05-30 04:00:00,2023,5,30,4,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.039,56.4,13.0,290.0,8.7
42892,2023-05-30 04:00:00,2023,5,30,4,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.037,53.6,14.0,328.0,11.1
42889,2023-05-30 03:00:00,2023,5,30,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.038,47.9,14.5,338.0,10.3
42890,2023-05-30 03:00:00,2023,5,30,3,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.04,52.7,13.3,288.0,7.3
42887,2023-05-30 02:00:00,2023,5,30,2,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.041,49.3,13.9,290.0,6.4
42886,2023-05-30 02:00:00,2023,5,30,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.037,43.0,15.7,330.0,5.4
42884,2023-05-30 01:00:00,2023,5,30,1,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,43.8,15.2,301.0,5.0
42883,2023-05-30 01:00:00,2023,5,30,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.036,35.4,17.4,279.0,4.6
42880,2023-05-30 00:00:00,2023,5,30,0,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,31.9,18.8,290.0,7.1
42881,2023-05-30 00:00:00,2023,5,30,0,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,40.0,16.5,299.0,4.4
42878,2023-05-29 23:00:00,2023,5,29,23,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,35.7,18.2,287.0,5.3
42877,2023-05-29 23:00:00,2023,5,29,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.048,27.9,20.4,313.0,9.9
42875,2023-05-29 22:00:00,2023,5,29,22,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.05,29.6,20.5,288.0,6.3
42874,2023-05-29 22:00:00,2023,5,29,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,23.7,22.0,319.0,11.3
42872,2023-05-29 21:00:00,2023,5,29,21,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.055,24.3,22.6,294.0,8.6
42871,2023-05-29 21:00:00,2023,5,29,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.052,21.6,23.3,310.0,10.8
42869,2023-05-29 20:00:00,2023,5,29,20,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.057,22.0,22.8,299.0,9.6
42868,2023-05-29 20:00:00,2023,5,29,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.053,20.0,24.1,315.0,14.9
42866,2023-05-29 19:00:00,2023,5,29,19,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.056,22.3,24.0,292.0,13.8
42865,2023-05-29 19:00:00,2023,5,29,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.052,21.8,24.4,318.0,9.6
42863,2023-05-29 18:00:00,2023,5,29,18,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.057,20.7,24.5,232.0,5.0
42862,2023-05-29 18:00:00,2023,5,29,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.056,19.7,24.9,124.0,4.6
42859,2023-05-29 17:00:00,2023,5,29,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.054,21.4,24.4,73.0,2.0
42860,2023-05-29 17:00:00,2023,5,29,17,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.058,20.2,24.9,139.0,5.8
42856,2023-05-29 16:00:00,2023,5,29,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.052,22.4,23.8,195.0,4.6
42857,2023-05-29 16:00:00,2023,5,29,16,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.056,19.3,24.8,214.0,2.9
42854,2023-05-29 15:00:00,2023,5,29,15,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.055,20.4,23.6,254.0,4.0
42853,2023-05-29 15:00:00,2023,5,29,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,23.4,23.5,139.0,2.8
42851,2023-05-29 14:00:00,2023,5,29,14,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.055,19.8,23.5,217.0,6.0
42848,2023-05-29 13:00:00,2023,5,29,13,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.057,19.0,23.2,232.0,8.2
42845,2023-05-29 12:00:00,2023,5,29,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.052,25.6,21.9,246.0,5.9
42842,2023-05-29 11:00:00,2023,5,29,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.041,37.2,20.3,291.0,2.1
42838,2023-05-29 10:00:00,2023,5,29,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.029,44.6,18.7,266.0,2.9
42839,2023-05-29 10:00:00,2023,5,29,10,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.032,49.6,16.8,304.0,3.5
42836,2023-05-29 09:00:00,2023,5,29,9,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.023,63.1,13.8,284.0,6.0
42835,2023-05-29 09:00:00,2023,5,29,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.02,57.9,16.8,321.0,2.4
42833,2023-05-29 08:00:00,2023,5,29,8,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.023,71.9,11.9,289.0,7.6
42832,2023-05-29 08:00:00,2023,5,29,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.014,86.5,13.4,347.0,3.9
42830,2023-05-29 07:00:00,2023,5,29,7,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.019,80.4,10.2,291.0,4.5
42827,2023-05-29 06:00:00,2023,5,29,6,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.021,81.8,10.2,322.0,5.2
42821,2023-05-29 04:00:00,2023,5,29,4,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.033,78.5,11.8,302.0,4.0
42817,2023-05-29 03:00:00,2023,5,29,3,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.026,84.3,13.1,259.0,1.6
42818,2023-05-29 03:00:00,2023,5,29,3,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.038,74.2,13.0,302.0,4.7
42815,2023-05-29 02:00:00,2023,5,29,2,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,68.8,14.4,237.0,3.4
42814,2023-05-29 02:00:00,2023,5,29,2,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,71.7,14.7,320.0,3.2
42812,2023-05-29 01:00:00,2023,5,29,1,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.046,71.4,14.2,325.0,4.6
42811,2023-05-29 01:00:00,2023,5,29,1,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,72.9,15.0,307.0,7.3
42808,2023-05-29 00:00:00,2023,5,29,0,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.045,62.3,15.7,33.0,11.8
42809,2023-05-29 00:00:00,2023,5,29,0,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,70.1,14.6,324.0,5.3
42806,2023-05-28 23:00:00,2023,5,28,23,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.048,59.7,15.9,59.0,10.1
42805,2023-05-28 23:00:00,2023,5,28,23,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,55.4,16.8,43.0,20.6
42803,2023-05-28 22:00:00,2023,5,28,22,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.054,47.0,18.0,17.0,12.7
42802,2023-05-28 22:00:00,2023,5,28,22,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.047,42.7,19.2,11.0,14.5
42799,2023-05-28 21:00:00,2023,5,28,21,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.046,28.2,22.6,203.0,7.3
42800,2023-05-28 21:00:00,2023,5,28,21,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.05,27.3,23.1,188.0,6.1
42797,2023-05-28 20:00:00,2023,5,28,20,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.052,21.8,24.5,170.0,6.2
42796,2023-05-28 20:00:00,2023,5,28,20,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.049,22.1,24.4,186.0,5.6
42794,2023-05-28 19:00:00,2023,5,28,19,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.054,22.3,24.5,184.0,5.1
42793,2023-05-28 19:00:00,2023,5,28,19,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.051,22.1,24.7,197.0,4.0
42790,2023-05-28 18:00:00,2023,5,28,18,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.055,21.2,25.1,195.0,7.3
42791,2023-05-28 18:00:00,2023,5,28,18,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.059,21.9,24.7,152.0,8.7
42788,2023-05-28 17:00:00,2023,5,28,17,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.061,23.1,24.3,165.0,6.1
42787,2023-05-28 17:00:00,2023,5,28,17,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.058,22.2,25.0,160.0,3.8
42785,2023-05-28 16:00:00,2023,5,28,16,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.057,28.5,22.8,59.0,2.3
42784,2023-05-28 16:00:00,2023,5,28,16,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.055,26.0,23.6,331.0,7.9
42782,2023-05-28 15:00:00,2023,5,28,15,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.059,24.5,23.9,188.0,2.6
42781,2023-05-28 15:00:00,2023,5,28,15,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.059,22.6,24.3,207.0,7.2
42778,2023-05-28 14:00:00,2023,5,28,14,Spring,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.061,23.9,23.9,174.0,6.7
42779,2023-05-28 14:00:00,2023,5,28,14,Spring,51.08272,-114.138994,Calgary Varsity,4.0,0.063,25.0,23.7,158.0,5.8
42775,2023-05-28 13:00:00,2023,5,28,13,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.059,26.5,23.0,183.0,6.5
42776,2023-05-28 13:00:00,2023,5,28,13,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.061,27.3,22.9,138.0,7.2
42773,2023-05-28 12:00:00,2023,5,28,12,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.058,29.2,21.9,150.0,6.9
42772,2023-05-28 12:00:00,2023,5,28,12,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.053,30.8,21.8,178.0,7.1
42770,2023-05-28 11:00:00,2023,5,28,11,Spring,51.08272,-114.138994,Calgary Varsity,3.0,0.047,37.0,20.6,174.0,3.3
42769,2023-05-28 11:00:00,2023,5,28,11,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,39.0,20.0,178.0,5.0
42766,2023-05-28 10:00:00,2023,5,28,10,Spring,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.024,50.9,17.1,263.0,3.1
42767,2023-05-28 10:00:00,2023,5,28,10,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.035,51.8,16.8,289.0,4.1
42764,2023-05-28 09:00:00,2023,5,28,9,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.027,65.1,12.6,291.0,7.8
42763,2023-05-28 09:00:00,2023,5,28,9,Spring,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.014,69.5,14.3,281.0,2.2
42761,2023-05-28 08:00:00,2023,5,28,8,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.022,75.1,9.7,311.0,6.7
42760,2023-05-28 08:00:00,2023,5,28,8,Spring,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.012,96.4,10.8,258.0,1.8
42757,2023-05-28 07:00:00,2023,5,28,7,Spring,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.006,99.3,8.3,238.0,1.7
42758,2023-05-28 07:00:00,2023,5,28,7,Spring,51.08272,-114.138994,Calgary Varsity,2.0,0.017,83.2,7.7,296.0,6.4
